date,value,update_date
2005-03-05,142.78,2022-07-24
2005-03-09,142.80833,2022-07-24
2005-03-10,142.81571,2022-07-24
2005-03-11,142.82375,2022-07-24
2005-03-14,142.83667,2022-07-24
2005-03-15,142.863,2022-07-24
2005-03-16,142.86364,2022-07-24
2005-03-17,142.85667,2022-07-24
2005-03-18,142.85154,2022-07-24
2005-03-21,142.84143,2022-07-24
2005-03-22,142.842,2022-07-24
2005-03-23,142.8425,2022-07-24
2005-03-24,142.84353,2022-07-24
2005-03-25,142.84722,2022-07-24
2005-03-28,142.85579,2022-07-24
2005-03-29,142.8705,2022-07-24
2005-03-30,142.8781,2022-07-24
2005-03-31,142.88909,2022-07-24
2005-04-01,143.29,2022-07-24
2005-04-04,143.345,2022-07-24
2005-04-05,143.36667,2022-07-24
2005-04-06,143.44,2022-07-24
2005-04-07,143.456,2022-07-24
2005-04-08,143.49167,2022-07-24
2005-04-11,143.53,2022-07-24
2005-04-12,143.57125,2022-07-24
2005-04-13,143.60222,2022-07-24
2005-04-14,143.618,2022-07-24
2005-04-15,143.63273,2022-07-24
2005-04-18,143.65,2022-07-24
2005-04-19,143.66231,2022-07-24
2005-04-20,143.67571,2022-07-24
2005-04-21,143.694,2022-07-24
2005-04-22,143.715,2022-07-24
2005-04-25,143.74941,2022-07-24
2005-04-26,143.76778,2022-07-24
2005-04-27,143.78842,2022-07-24
2005-04-28,143.811,2022-07-24
2005-04-29,143.8319,2022-07-24
2005-05-03,144.39,2022-07-24
2005-05-04,144.4,2022-07-24
2005-05-05,144.42667,2022-07-24
2005-05-06,144.4625,2022-07-24
2005-05-11,144.492,2022-07-24
2005-05-12,144.50667,2022-07-24
2005-05-13,144.52429,2022-07-24
2005-05-14,144.5425,2022-07-24
2005-05-16,144.55111,2022-07-24
2005-05-17,144.558,2022-07-24
2005-05-18,144.57727,2022-07-24
2005-05-19,144.59917,2022-07-24
2005-05-20,144.63231,2022-07-24
2005-05-23,144.66357,2022-07-24
2005-05-24,144.68733,2022-07-24
2005-05-25,144.70812,2022-07-24
2005-05-26,144.73176,2022-07-24
2005-05-27,144.75167,2022-07-24
2005-05-30,144.77579,2022-07-24
2005-05-31,144.7935,2022-07-24
2005-06-01,145.1,2022-07-24
2005-06-02,145.105,2022-07-24
2005-06-03,145.16667,2022-07-24
2005-06-06,145.2225,2022-07-24
2005-06-07,145.246,2022-07-24
2005-06-08,145.31833,2022-07-24
2005-06-09,145.37143,2022-07-24
2005-06-10,145.3875,2022-07-24
2005-06-14,145.41333,2022-07-24
2005-06-15,145.439,2022-07-24
2005-06-16,145.46636,2022-07-24
2005-06-20,145.51,2022-07-24
2005-06-21,145.54077,2022-07-24
2005-06-22,145.56929,2022-07-24
2005-06-23,145.59933,2022-07-24
2005-06-24,145.62875,2022-07-24
2005-06-27,145.65294,2022-07-24
2005-06-28,145.68444,2022-07-24
2005-06-29,145.71947,2022-07-24
2005-06-30,145.7565,2022-07-24
2005-07-01,146.51,2022-07-24
2005-07-04,146.6,2022-07-24
2005-07-05,146.56667,2022-07-24
2005-07-06,146.565,2022-07-24
2005-07-07,146.58,2022-07-24
2005-07-08,146.59667,2022-07-24
2005-07-11,146.61571,2022-07-24
2005-07-12,146.64125,2022-07-24
2005-07-13,146.66889,2022-07-24
2005-07-14,146.701,2022-07-24
2005-07-15,146.72909,2022-07-24
2005-07-18,146.76167,2022-07-24
2005-07-19,146.76154,2022-07-24
2005-07-20,146.78857,2022-07-24
2005-07-21,146.816,2022-07-24
2005-07-22,146.84187,2022-07-24
2005-07-25,146.85471,2022-07-24
2005-07-26,146.86722,2022-07-24
2005-07-27,146.89105,2022-07-24
2005-07-28,146.9165,2022-07-24
2005-07-29,146.94238,2022-07-24
2005-08-01,147.62,2022-07-24
2005-08-02,147.61,2022-07-24
2005-08-03,147.66333,2022-07-24
2005-08-04,147.795,2022-07-24
2005-08-05,147.96,2022-07-24
2005-08-08,148.09833,2022-07-24
2005-08-09,148.18,2022-07-24
2005-08-10,148.2925,2022-07-24
2005-08-11,148.43778,2022-07-24
2005-08-12,148.605,2022-07-24
2005-08-15,148.76,2022-07-24
2005-08-16,148.91583,2022-07-24
2005-08-17,149.07,2022-07-24
2005-08-18,149.22286,2022-07-24
2005-08-19,149.35,2022-07-24
2005-08-22,149.47188,2022-07-24
2005-08-23,149.57647,2022-07-24
2005-08-24,149.68333,2022-07-24
2005-08-25,149.78316,2022-07-24
2005-08-26,149.874,2022-07-24
2005-08-29,149.96048,2022-07-24
2005-08-30,150.03909,2022-07-24
2005-08-31,150.11478,2022-07-24
2005-09-01,152.01,2022-07-24
2005-09-02,152.38,2022-07-24
2005-09-05,152.76333,2022-07-24
2005-09-06,152.95,2022-07-24
2005-09-07,153.04,2022-07-24
2005-09-08,153.13333,2022-07-24
2005-09-09,153.24857,2022-07-24
2005-09-12,153.38125,2022-07-24
2005-09-13,153.5,2022-07-24
2005-09-14,153.658,2022-07-24
2005-09-15,153.75364,2022-07-24
2005-09-16,153.83,2022-07-24
2005-09-19,153.92385,2022-07-24
2005-09-20,154.02143,2022-07-24
2005-09-21,154.11467,2022-07-24
2005-09-22,154.19375,2022-07-24
2005-09-23,154.26118,2022-07-24
2005-09-26,154.32222,2022-07-24
2005-09-27,154.38211,2022-07-24
2005-09-28,154.444,2022-07-24
2005-09-29,154.50714,2022-07-24
2005-09-30,154.57864,2022-07-24
2005-10-03,156.56,2022-07-24
2005-10-04,156.57,2022-07-24
2005-10-05,156.67,2022-07-24
2005-10-06,156.5075,2022-07-24
2005-10-07,156.33,2022-07-24
2005-10-10,156.23167,2022-07-24
2005-10-11,156.23286,2022-07-24
2005-10-12,156.205,2022-07-24
2005-10-13,156.11222,2022-07-24
2005-10-14,155.922,2022-07-24
2005-10-17,155.78091,2022-07-24
2005-10-18,155.69333,2022-07-24
2005-10-19,155.59692,2022-07-24
2005-10-20,155.52429,2022-07-24
2005-10-21,155.44467,2022-07-24
2005-10-24,155.38188,2022-07-24
2005-10-25,155.31,2022-07-24
2005-10-26,155.24111,2022-07-24
2005-10-27,155.17895,2022-07-24
2005-10-28,155.137,2022-07-24
2005-10-31,155.11048,2022-07-24
2005-11-01,154.97,2022-07-24
2005-11-02,155.2,2022-07-24
2005-11-03,155.32333,2022-07-24
2005-11-07,155.0525,2022-07-24
2005-11-08,154.806,2022-07-24
2005-11-09,154.65333,2022-07-24
2005-11-10,154.54571,2022-07-24
2005-11-11,154.45375,2022-07-24
2005-11-14,154.38889,2022-07-24
2005-11-15,154.329,2022-07-24
2005-11-16,154.27636,2022-07-24
2005-11-17,154.26667,2022-07-24
2005-11-18,154.27,2022-07-24
2005-11-21,154.28357,2022-07-24
2005-11-22,154.314,2022-07-24
2005-11-23,154.36312,2022-07-24
2005-11-24,154.42765,2022-07-24
2005-11-25,154.49722,2022-07-24
2005-11-28,154.56316,2022-07-24
2005-11-29,154.613,2022-07-24
2005-11-30,154.65524,2022-07-24
2005-12-01,155.41,2022-07-24
2005-12-02,155.48,2022-07-24
2005-12-05,155.52667,2022-07-24
2005-12-06,155.5125,2022-07-24
2005-12-07,155.548,2022-07-24
2005-12-08,155.58333,2022-07-24
2005-12-09,155.60714,2022-07-24
2005-12-12,155.67,2022-07-24
2005-12-13,155.72889,2022-07-24
2005-12-14,155.767,2022-07-24
2005-12-15,155.81545,2022-07-24
2005-12-16,155.86333,2022-07-24
2005-12-19,155.91538,2022-07-24
2005-12-20,155.97429,2022-07-24
2005-12-21,156.018,2022-07-24
2005-12-22,156.0725,2022-07-24
2005-12-23,156.13647,2022-07-24
2005-12-26,156.20833,2022-07-24
2005-12-27,156.27737,2022-07-24
2005-12-28,156.342,2022-07-24
2005-12-29,156.42714,2022-07-24
2006-01-10,158.2,2022-07-24
2006-01-11,158.375,2022-07-24
2006-01-12,158.72667,2022-07-24
